@relation fatigue

@attribute fatigue_value real
@attribute a0_x real
@attribute a0_y real
@attribute a1_x real
@attribute a1_y real
@attribute a2_x real
@attribute a2_y real
@attribute a3_x real
@attribute a3_y real
@attribute a4_x real
@attribute a4_y real
@attribute a5_x real
@attribute a5_y real
@attribute a6_x real
@attribute a6_y real
@attribute a7_x real
@attribute a7_y real
@attribute a8_x real
@attribute a8_y real
@attribute a9_x real
@attribute a9_y real
@attribute a10_x real
@attribute a10_y real
@attribute a11_x real
@attribute a11_y real
@attribute a12_x real
@attribute a12_y real
@attribute a13_x real
@attribute a13_y real
@attribute a14_x real
@attribute a14_y real
@attribute a15_x real
@attribute a15_y real
@attribute a16_x real
@attribute a16_y real
@attribute a17_x real
@attribute a17_y real
@attribute a18_x real
@attribute a18_y real
@attribute a19_x real
@attribute a19_y real
@attribute a20_x real
@attribute a20_y real
@attribute a21_x real
@attribute a21_y real
@attribute a22_x real
@attribute a22_y real
@attribute a23_x real
@attribute a23_y real
@attribute a24_x real
@attribute a24_y real
@attribute a25_x real
@attribute a25_y real
@attribute a26_x real
@attribute a26_y real
@attribute a27_x real
@attribute a27_y real
@attribute a28_x real
@attribute a28_y real
@attribute a29_x real
@attribute a29_y real
@attribute a30_x real
@attribute a30_y real
@attribute a31_x real
@attribute a31_y real
@attribute a32_x real
@attribute a32_y real
@attribute a33_x real
@attribute a33_y real
@attribute a34_x real
@attribute a34_y real
@attribute a35_x real
@attribute a35_y real
@attribute a36_x real
@attribute a36_y real
@attribute a37_x real
@attribute a37_y real
@attribute a38_x real
@attribute a38_y real
@attribute a39_x real
@attribute a39_y real
@attribute a40_x real
@attribute a40_y real
@attribute a41_x real
@attribute a41_y real
@attribute a42_x real
@attribute a42_y real
@attribute a43_x real
@attribute a43_y real
@attribute a44_x real
@attribute a44_y real
@attribute a45_x real
@attribute a45_y real
@attribute a46_x real
@attribute a46_y real
@attribute a47_x real
@attribute a47_y real
@attribute a48_x real
@attribute a48_y real
@attribute a49_x real
@attribute a49_y real
@attribute a50_x real
@attribute a50_y real
@attribute a51_x real
@attribute a51_y real
@attribute a52_x real
@attribute a52_y real
@attribute a53_x real
@attribute a53_y real
@attribute a54_x real
@attribute a54_y real
@attribute a55_x real
@attribute a55_y real
@attribute a56_x real
@attribute a56_y real
@attribute a57_x real
@attribute a57_y real
@attribute a58_x real
@attribute a58_y real
@attribute a59_x real
@attribute a59_y real
@attribute a60_x real
@attribute a60_y real
@attribute a61_x real
@attribute a61_y real
@attribute a62_x real
@attribute a62_y real
@attribute a63_x real
@attribute a63_y real
@attribute a64_x real
@attribute a64_y real
@attribute a65_x real
@attribute a65_y real
@attribute a66_x real
@attribute a66_y real
@attribute a67_x real
@attribute a67_y real

@data
6,-94.3136,-31.7275,-94.0988,2.04584,-88.2831,28.9061,-78.6404,57.8015,-67.6145,78.3156,-53.6894,100.052,-26.1119,118.109,12.0169,124.305,48.1032,114.858,75.0232,93.752,88.2415,72.9239,100.724,51.6725,104.684,20.1899,105.932,-9.11697,101.955,-38.8658,84.7205,-54.5349,61.4711,-74.72,35.4988,-75.9327,20.3012,-63.7756,39.7614,-64.1668,59.9232,-62.1433,-83.6398,-52.2981,-66.9602,-71.9417,-38.709,-74.0539,-25.5471,-61.5409,-48.1857,-63.377,-66.0722,-60.0041,-63.0111,-32.107,-46.1512,-41.2081,-25.8294,-35.6989,-46.2074,-29.6881,-45.8697,-35.1796,66.2651,-35.8645,47.7028,-43.6736,26.2777,-37.1152,47.0461,-32.31,47.0723,-37.7161,-12.0444,-37.8961,-16.3803,-15.1165,-27.6726,6.37881,-19.885,21.4202,3.81954,23.0225,29.3679,20.4327,34.5094,4.74252,20.1366,-15.2476,14.0959,-38.7771,-11.3997,14.9456,20.3097,13.8188,-40.682,55.3692,-20.7404,48.0236,-8.06133,44.9531,4.53444,46.2039,17.418,45.0722,32.4513,47.006,48.6701,52.3213,34.1784,61.9353,20.0536,65.3721,4.07959,66.8283,-9.75314,66.5019,-22.244,63.7773,-12.273,57.2887,4.46801,57.6182,22.5262,57.0014,23.7727,53.433,4.06278,53.6845,-11.8406,53.6451,4.05797,56.2703,0,0
6,-97.3594,-38.7932,-100.464,-2.17977,-98.1668,25.1096,-90.5194,54.26,-79.1344,77.454,-62.2675,97.7518,-35.7961,116.037,3.76136,123.136,41.0346,115.98,69.1802,96.4266,83.8174,75.0029,93.5598,51.099,98.0425,20.6827,100.248,-8.82198,97.4228,-38.9984,86.9734,-56.2324,65.9912,-75.5698,38.1344,-76.6703,25.2001,-65.2213,44.7175,-65.0782,64.1195,-63.2764,-83.6709,-54.9798,-64.9422,-75.24,-36.3662,-77.1049,-20.407,-65.2084,-43.4509,-65.7901,-63.0611,-62.6483,-61.8035,-35.3506,-42.1541,-42.6648,-21.7722,-37.9474,-42.3417,-32.7976,-41.8486,-37.4,68.3458,-35.119,50.1387,-44.0861,28.1989,-38.1421,48.7535,-32.9947,49.2659,-38.1624,-11.2496,-40.4483,-16.1466,-16.0148,-27.8517,6.99297,-22.5049,18.8545,1.57921,21.8869,25.5028,18.3494,29.1039,6.80906,19.0427,-14.777,15.309,-40.4649,-13.1392,12.4044,15.8438,12.8805,-43.1733,52.7671,-23.6186,45.3443,-9.52819,41.7172,1.98879,43.7661,13.0403,42.4973,28.2896,45.3324,43.4958,52.7841,30.2517,58.8961,17.9814,61.1988,2.09614,61.9485,-13.6825,61.2449,-27.5076,58.5125,-16.4656,53.5302,2.76617,54.7029,20.0181,53.8526,20.3726,50.97,2.31423,50.7372,-15.7373,50.7583,2.1977,53.0503,0,0
3,-98.7529,-36.1063,-99.3869,-4.0106,-95.827,23.1219,-87.6779,51.8751,-76.5222,76.0346,-60.2442,98.4471,-32.6813,113.725,4.08329,119.514,38.9733,112.188,65.0601,94.9965,82.8235,73.601,95.2895,48.7386,99.8996,17.6956,101.896,-10.6848,98.1607,-40.2852,84.7554,-61.5298,63.7212,-80.6862,36.9824,-81.3049,22.7975,-68.489,41.8354,-69.6931,61.3827,-68.1696,-88.9012,-57.4684,-69.9683,-78.5705,-40.7944,-80.0848,-24.7686,-67.0682,-46.7109,-68.3429,-66.7527,-65.6246,-69.4896,-36.8524,-50.2826,-46.5926,-28.3677,-39.1366,-49.9321,-33.2849,-49.3796,-39.9532,74.9461,-39.5702,54.4822,-48.5016,31.7512,-39.5908,53.8087,-35.1607,53.8833,-41.3021,-12.9068,-40.8441,-16.7447,-17.8172,-29.1235,5.14615,-23.2003,19.625,2.28688,22.6976,28.4862,19.4383,32.7295,4.57595,18.9713,-17.7259,14.338,-41.3372,-13.7209,13.6365,17.7674,13.3879,-42.977,52.198,-23.9512,44.201,-10.1461,41.0581,3.00208,42.5861,16.6652,41.5287,31.3343,44.2095,46.9802,52.3459,30.907,60.2548,16.9003,61.3154,0.684806,61.4738,-13.4799,61.0168,-26.2988,59.0868,-14.6823,53.9851,1.76145,55.1445,20.1108,54.5457,21.0219,49.674,2.31772,49.0057,-12.9392,48.465,2.12782,52.7304,0,0
5,-100.486,-38.1897,-101.005,-2.26045,-97.5779,26.5161,-89.5886,55.6662,-78.4617,78.2277,-61.2266,99.6009,-32.631,114.991,3.03123,119.952,35.35,114.08,62.6528,97.1702,80.0985,74.6741,92.1971,50.5072,96.9165,20.4488,99.6529,-8.55374,95.6335,-42.1366,83.9575,-60.3409,64.6574,-79.6683,39.2538,-80.5318,24.1751,-66.4556,43.8552,-69.0715,61.3162,-67.2352,-88.6016,-56.5133,-69.4834,-78.3629,-41.1838,-78.6684,-27.7735,-65.5144,-49.3888,-67.3956,-67.8269,-65.3033,-68.079,-36.2866,-50.018,-46.1576,-30.2424,-38.3607,-49.9288,-32.9142,-49.5441,-39.7762,70.6613,-39.9618,51.1538,-48.2352,30.463,-39.6712,50.9262,-35.6905,50.5368,-41.8445,-13.3558,-40.5902,-16.2019,-17.8835,-28.5348,6.42375,-22.7659,19.7197,1.68184,22.7687,26.7085,19.1729,31.9612,5.60682,17.8621,-17.2918,14.2146,-40.842,-12.8298,14.3992,16.601,13.7862,-39.2676,56.1894,-21.8005,47.5704,-7.4793,43.591,3.49938,45.57,15.1094,43.8104,29.2106,46.2841,44.0207,53.3634,29.1313,59.6394,16.4672,60.677,0.856038,61.5387,-11.7582,61.5035,-24.3415,60.0226,-14.6151,54.1913,1.36972,54.8632,18.6702,54.1559,18.8968,51.552,2.02419,51.8491,-13.357,51.4457,1.62817,53.5883,0,0
3,-103.512,-27.7471,-105.258,0.813592,-103.379,28.2019,-97.3262,56.8243,-85.1451,86.2505,-64.0648,108.534,-35.9212,122.433,-1.84049,127.136,34.4486,120.043,62.189,104.305,81.5138,79.4415,91.0343,53.9006,94.617,25.3584,96.0288,-1.42487,92.9256,-29.7531,81.6156,-52.5325,61.3718,-73.5031,33.8439,-73.868,17.7943,-60.1591,39.8288,-62.3263,60.1063,-61.0378,-90.383,-51.8432,-73.0706,-71.9902,-46.1164,-73.337,-24.9501,-58.7134,-48.3902,-60.7067,-69.3245,-59.5183,-75.2066,-30.0405,-53.7579,-39.7014,-31.0646,-32.136,-53.1451,-26.4055,-53.038,-32.725,69.2863,-33.0612,48.4589,-41.3452,27.4063,-32.8973,48.1776,-28.6216,48.2925,-34.4116,-14.7625,-32.0359,-19.1134,-10.492,-32.9521,12.2687,-24.849,24.5984,-0.127262,26.4522,23.3066,25.4031,31.4896,11.8345,16.5281,-11.0314,10.1155,-32.5236,-15.8459,16.7555,15.4075,16.7804,-48.5818,56.1295,-29.3236,44.9882,-15.5446,39.6943,-1.96073,41.3666,12.8791,39.8893,27.9369,43.7435,46.1895,54.4775,28.6114,65.3293,15.0203,67.81,-1.97255,69.5255,-18.1926,68.47,-32.3961,65.3244,-20.8556,60.0375,-1.75654,61.7068,17.3888,59.4282,17.2842,48.1194,-1.67268,47.4308,-18.51,48.0652,-1.80672,54.9246,0,0
9,-84.0802,-43.4725,-84.9586,-6.75649,-81.676,21.5162,-74.1072,52.3933,-64.3455,73.2029,-52.467,92.8841,-32.4083,113.114,3.7384,123.677,43.5924,116.443,72.0505,98.5508,89.9782,79.3124,103.623,56.4935,110.86,23.8027,114.956,-6.37172,115.177,-36.8534,96.1766,-56.0624,74.8698,-74.7236,50.3129,-76.836,36.2862,-65.5477,55.3053,-65.3333,73.5004,-62.7094,-72.3908,-60.4205,-55.9733,-76.376,-32.1984,-77.365,-17.0623,-64.9907,-38.2539,-67.0741,-54.9191,-65.4129,-56.1601,-37.6606,-36.5854,-44.0541,-16.2739,-39.0958,-37.0256,-35.0673,-36.4025,-39.229,80.0442,-35.2045,58.0998,-43.8855,34.7923,-38.4779,56.9532,-33.4104,57.1479,-38.4583,-4.27567,-42.0494,-11.8032,-16.5642,-24.884,6.53725,-16.4752,18.0818,3.3567,21.0079,27.0505,18.6768,35.33,9.21902,23.7518,-13.9381,21.5837,-41.2124,-11.3008,11.6995,18.6263,12.8884,-37.9403,53.9716,-21.205,46.4415,-8.46566,42.7485,3.81517,44.5685,16.6635,44.0591,30.9331,47.5803,47.1441,55.1855,31.2713,62.6125,17.8546,64.758,1.7594,65.0549,-12.2853,63.6813,-24.583,60.2806,-14.4388,54.7243,4.03312,56.145,21.6308,56.5929,22.7176,53.9993,3.83507,53.0458,-13.8715,52.3058,4.01477,55.3002,0,0
6,-96.2563,-41.4893,-95.6,-7.12903,-90.6797,21.1896,-80.6139,51.3226,-69.9676,72.9815,-56.1179,93.6241,-32.4472,112.607,7.79718,120.202,42.8685,113.287,70.4397,94.5143,84.6443,74.5556,96.4545,48.4287,101.284,17.9578,104.079,-11.7819,100.587,-43.2178,86.9002,-60.173,64.779,-78.7975,39.2746,-80.5289,25.1854,-69.0101,45.7771,-70.1907,64.1355,-67.9557,-85.3768,-60.367,-69.3163,-77.547,-42.576,-78.9261,-26.8881,-67.4629,-48.8229,-69.0538,-67.2557,-66.6934,-67.2225,-39.1244,-49.5567,-48.3432,-29.0399,-40.7442,-49.0423,-36.0133,-49.5481,-42.2113,65.2555,-41.3869,44.8499,-50.7206,23.6701,-41.9259,44.5717,-37.3662,44.274,-44.1692,-13.2299,-43.6617,-17.5509,-17.1584,-27.8809,7.27906,-20.6596,18.0615,1.99517,20.1056,25.0403,16.7287,30.0946,6.03468,18.4512,-16.5083,13.396,-43.8748,-12.6263,11.6701,16.9314,11.0604,-38.6617,53.4329,-22.9772,45.6338,-8.95719,42.0668,1.78841,43.7827,11.8123,42.3609,26.1365,44.7602,40.4175,51.1041,27.4147,59.4584,14.7222,62.5963,-0.793305,64.4569,-14.4666,63.0718,-25.4069,58.6733,-16.8662,53.5689,1.25236,54.6068,19.2069,54.0981,18.8598,51.0101,0.546359,51.4836,-17.2304,51.5086,1.04886,53.1277,0,0
7,-95.3959,-40.5499,-96.609,-4.2584,-92.66,24.5953,-84.103,55.0053,-72.1928,77.1089,-55.6409,96.4786,-32.3421,113.756,4.62095,121.341,42.6787,113.108,68.1871,96.127,85.907,74.0081,96.3153,50.997,101.272,19.2867,103.905,-10.2172,101.521,-42.062,89.3132,-60.2198,68.916,-78.8854,42.5185,-79.1375,27.4728,-66.4668,48.2745,-68.4791,66.5716,-66.8163,-84.2955,-57.9726,-66.5941,-76.7847,-40.6981,-77.5837,-24.5799,-65.5035,-47.3904,-67.2266,-65.3175,-65.4104,-62.339,-37.0541,-42.3597,-45.311,-21.682,-39.3206,-42.4648,-34.4928,-42.018,-39.7201,74.8063,-39.3302,54.1818,-47.7927,31.4358,-40.3375,53.793,-36.2885,53.4953,-41.8249,-10.4387,-42.3119,-14.727,-17.4154,-26.2989,6.73487,-19.4659,18.9377,2.85828,21.1885,26.3658,18.4063,31.5982,7.10587,19.5698,-16.2972,15.7842,-42.4777,-11.6358,12.936,16.4909,13.2143,-38.3047,55.9608,-22.3795,46.9702,-9.66175,42.7004,2.19414,44.6709,14.4814,43.0402,29.1342,46.0907,44.5429,54.3296,30.479,60.7277,18.4384,63.424,2.5666,64.0348,-12.3162,63.3008,-25.2475,60.6983,-14.4435,55.0677,3.52224,56.0683,20.1176,55.189,20.159,51.6723,3.1239,51.5378,-14.0222,51.4359,3.45941,54.2532,0,0
9,-88.7789,-42.2013,-91.9811,-6.06577,-90.3405,22.7107,-84.4367,52.9131,-74.3341,76.4213,-58.3717,96.4548,-35.4575,115.664,-0.0570563,124.039,38.1638,118.508,67.893,102.624,86.2227,82.0579,98.3434,56.6026,104.724,27.0587,108.562,-2.03414,108.689,-34.9828,94.5068,-56.8432,73.8785,-75.9945,45.8243,-76.7678,30.8615,-63.7014,53.0262,-65.2598,72.5023,-63.6984,-75.5473,-58.9479,-58.1086,-76.4565,-31.8583,-76.6698,-14.6328,-63.2164,-36.8543,-65.1446,-56.4707,-64.7293,-60.2529,-36.9897,-38.6462,-43.0349,-18.4245,-38.3494,-38.9331,-34.3215,-38.2576,-38.0486,77.1043,-35.2083,56.2785,-43.4343,33.5499,-38.3071,55.5089,-33.3783,55.9842,-38.0495,-6.50519,-40.1805,-12.6912,-15.7262,-26.4732,8.919,-19.5019,18.3151,1.62396,21.06,24.8177,19.246,32.1908,11.2835,21.3448,-13.2703,18.9988,-39.2573,-11.9775,12.4281,16.1367,13.6744,-39.4942,55.6157,-23.2065,47.2183,-9.76551,42.7647,1.19807,45.2675,12.6788,43.8711,27.6083,47.8792,43.9547,56.0053,28.4941,62.6531,15.6591,64.9753,0.061576,65.1961,-14.4188,63.7344,-26.9749,60.3165,-17.5502,54.5935,1.50289,56.2139,18.7122,56.1602,19.2018,53.6046,1.35486,53.0232,-16.7879,52.5374,1.49552,54.5489,0,0
4,-104.105,-37.9532,-104.179,-7.08828,-100.601,20.7134,-92.7707,49.4032,-81.6738,75.8669,-61.6365,99.9056,-33.021,113.188,3.40163,117.883,34.612,110.439,56.9605,95.1293,79.3763,71.1816,90.6466,44.9839,94.1376,17.6488,97.0601,-10.2416,94.4215,-40.1592,81.0442,-62.5746,61.6714,-81.9482,33.518,-82.1308,19.802,-69.0502,37.5093,-70.3989,58.2184,-69.7937,-89.3501,-61.7744,-71.8561,-79.9789,-43.3334,-80.9713,-26.9956,-67.9687,-47.9065,-69.1995,-69.1933,-68.2155,-71.854,-38.373,-52.5019,-48.4313,-31.1986,-39.2196,-51.4384,-34.4274,-51.8601,-41.1049,64.4051,-41.5721,47.1901,-49.3079,28.1011,-39.6402,47.2546,-35.9278,46.791,-42.285,-14.4913,-41.1257,-17.9977,-17.5469,-31.5171,7.37471,-26.9399,17.9337,0.632196,20.8106,25.8824,18.5194,29.9673,5.78223,16.8682,-17.3302,12.0995,-41.5649,-15.0333,12.0934,15.9955,11.5925,-46.1707,49.9702,-28.653,39.1949,-13.319,34.2581,-0.237796,36.2087,12.3687,34.6319,28.187,39.6864,44.2649,51.2971,30.217,58.3012,17.5574,61.5694,0.363561,63.3948,-15.1994,62.071,-29.0065,58.3018,-19.1578,51.8917,-1.32085,53.6313,17.9493,52.6445,18.3235,45.8617,-0.922595,44.2484,-16.9809,44.4339,-1.29848,49.5754,0,0
6,-94.6976,-36.1474,-95.8344,-4.09964,-92.8769,24.1481,-84.9289,55.4797,-72.8026,78.6497,-54.9855,98.6641,-30.0721,115.098,4.05661,122.189,39.7079,115.629,67.462,100.284,88.3765,74.7825,97.1087,51.7033,102.421,20.3166,105.217,-8.72332,103.532,-37.6151,87.5362,-57.0228,69.287,-76.4443,46.5689,-77.9654,30.7217,-65.162,51.0501,-66.9577,67.4195,-63.9915,-80.7287,-56.232,-62.9375,-75.1228,-39.5021,-76.2846,-23.9069,-63.5852,-45.511,-65.6567,-61.9634,-63.6834,-62.7724,-36.2532,-42.9848,-42.8965,-22.7548,-38.4586,-43.1538,-33.0933,-42.6862,-37.5936,73.0915,-37.8144,53.1058,-45.0344,31.6835,-39.4613,53.0553,-34.5816,53.2758,-39.7658,-11.5574,-39.9395,-16.2662,-16.7725,-28.5268,6.95926,-22.0023,18.8815,1.62494,21.5053,25.6507,18.6201,32.1674,8.18179,20.2895,-16.1323,16.2894,-39.9661,-12.8513,13.1458,16.4556,13.707,-39.4257,56.5305,-22.5784,49.1396,-9.96115,45.3674,0.928704,47.3623,11.745,45.9973,25.783,48.5012,43.3042,55.3844,27.5781,63.261,14.6783,66.2015,0.0314152,66.3878,-14.5296,65.3421,-26.4326,62.1982,-16.4165,56.8001,1.93334,58.6932,18.0078,57.8944,18.2035,53.7941,2.14765,54.0456,-15.4493,53.0934,2.25514,56.5599,0,0
5,-98.2766,-36.929,-97.746,-3.21834,-93.5387,24.9408,-85.8284,52.8495,-75.3709,78.4057,-57.5838,100.569,-32.8323,114.477,2.1002,120.792,37.3458,112.959,59.9913,97.3853,82.8203,75.3464,94.9007,48.3261,98.7137,21.4815,101.976,-7.00312,101.557,-38.3045,85.0803,-59.542,64.5953,-78.6109,38.6918,-79.6314,23.9664,-66.3784,41.7865,-66.9633,61.9944,-65.6436,-85.3291,-57.9339,-69.1979,-75.4889,-43.4802,-77.2672,-24.6998,-64.31,-46.1014,-65.0203,-66.3068,-63.6056,-70.7238,-34.9216,-50.2985,-44.3792,-28.2369,-36.6375,-49.0316,-32.8171,-48.7479,-38.2384,73.5235,-38.8114,53.7627,-45.8856,31.4392,-37.9702,53.4178,-34.7963,52.6862,-39.9308,-11.6988,-39.7094,-16.0503,-14.8229,-29.768,10.1595,-21.5278,19.3453,1.97144,21.122,25.9529,19.2779,33.8814,9.11699,19.385,-14.082,14.7221,-39.9104,-13.7766,13.2611,17.3163,12.5155,-41.6563,53.2018,-25.8891,42.2567,-11.7456,36.813,0.91846,38.4041,14.2837,36.884,29.2337,41.296,48.1534,51.5654,30.5206,59.3014,17.3897,61.8703,0.995269,63.2496,-12.8603,62.3173,-26.2981,59.8178,-16.4605,53.6692,0.0256823,54.7941,18.6322,53.8357,18.5057,47.7398,0.497357,46.559,-15.0366,47.0201,0.718194,51.3375,0,0
6,-94.0768,-35.9424,-95.1961,-1.98388,-89.234,27.3898,-79.2965,58.9895,-66.7242,79.1021,-49.8498,98.7495,-26.3385,115.956,8.60135,121.751,42.5245,113.889,68.0294,96.6559,85.2681,73.7378,97.0488,49.9115,102.775,17.2971,105.485,-12.5449,104.069,-41.0693,89.1364,-59.5429,67.3466,-79.0742,41.261,-78.6868,26.0532,-65.2919,47.548,-68.0164,65.994,-66.5557,-80.463,-56.1172,-63.984,-75.2501,-38.5939,-76.4782,-22.2743,-63.5956,-45.1697,-65.5218,-63.2894,-63.8052,-60.3065,-35.7402,-41.0917,-42.1615,-23.047,-38.7501,-41.539,-33.197,-40.5817,-37.007,68.84,-38.8365,50.9218,-44.6629,31.1542,-40.2271,50.6342,-35.4361,50.9071,-40.013,-9.99326,-40.1541,-14.0915,-16.8074,-24.5375,8.01653,-17.4069,19.9851,4.19714,21.7155,28.3731,19.0657,33.0778,6.66665,20.8544,-16.1039,16.4803,-40.7102,-9.36765,14.6727,18.3454,14.012,-34.2986,57.0142,-18.6787,49.7764,-7.63047,46.0492,3.41284,47.8347,14.5652,46.1781,28.2166,48.5303,44.6091,53.9305,32.1531,61.8878,20.2457,65.869,4.23646,67.9448,-9.81775,66.6605,-21.6111,63.1294,-12.6506,57.2157,4.18625,57.9659,19.802,57.1975,19.8461,54.3526,3.68344,55.1602,-12.5423,55.1335,3.93254,56.1741,0,0
6,-95.8726,-36.2385,-98.038,-1.60091,-92.9076,26.0536,-83.3517,56.652,-71.9033,78.1907,-54.2938,98.8848,-27.8212,115.964,9.96392,121.147,43.9902,113.595,69.8705,95.2357,84.4038,73.0994,95.1492,47.898,100.204,14.6973,102.294,-14.3537,99.2269,-42.7325,89.111,-60.8243,67.4593,-79.4705,40.8789,-79.2998,26.855,-66.7056,47.8264,-69.0121,65.926,-67.7327,-84.4134,-55.4303,-66.4167,-75.8741,-39.5043,-77.3567,-22.2447,-65.1758,-44.9471,-66.2477,-64.6508,-63.5959,-62.8726,-36.2598,-42.7178,-44.0818,-23.7384,-39.0851,-42.9003,-33.2282,-42.3756,-38.3082,69.4109,-39.7786,51.5786,-47.7178,31.751,-40.4788,51.073,-36.4071,51.7618,-41.7574,-11.5633,-41.1457,-15.0088,-18.0721,-25.4845,7.17005,-19.7194,21.0684,3.8736,23.439,29.2135,20.217,32.3445,5.54554,20.5622,-17.5847,16.3578,-41.8027,-10.4053,14.701,18.5897,14.1773,-37.1586,55.976,-20.4539,48.3,-6.92203,44.4973,4.3776,46.0837,15.8025,44.7939,30.763,47.3851,45.3372,54.6819,32.977,62.081,21.088,64.8575,4.37239,66.492,-10.7923,65.2771,-22.9856,61.8624,-13.2859,56.4933,4.78548,57.2291,21.0407,56.5211,21.2513,52.4391,4.54754,52.792,-12.4448,52.786,4.4127,55.1393,0,0
3,-106.624,-27.8745,-106.363,1.61156,-102.608,28.7564,-95.3974,56.0062,-82.1305,83.8673,-61.3001,106.943,-30.7802,119.782,6.1521,124.176,39.3962,115.131,62.888,97.7958,80.0507,75.915,90.9405,49.2323,93.6338,21.5277,94.6349,-5.26014,91.2747,-33.8292,77.3193,-57.8857,57.6077,-76.5216,31.4863,-75.8527,17.4149,-62.547,35.6516,-64.6421,55.7142,-64.599,-91.8502,-54.4111,-74.1118,-73.0486,-46.6483,-74.1305,-28.9149,-60.6962,-50.0515,-62.2477,-70.858,-61.1325,-75.0071,-31.464,-54.9501,-41.0905,-32.61,-33.7981,-54.0723,-27.6363,-53.9876,-33.8985,65.0513,-36.4219,45.506,-43.8822,25.9803,-35.1388,45.6953,-31.02,45.6547,-36.8338,-15.4123,-34.2765,-19.0904,-13.244,-32.1491,8.83763,-25.0631,22.0352,1.25892,23.9211,24.9841,21.5765,30.3756,6.76153,15.8493,-14.3022,9.3448,-35.3377,-15.3956,14.9144,16.1336,14.1656,-48.0945,51.8908,-27.6702,41.2789,-13.1234,36.5445,1.18149,37.6914,15.9476,36.4116,31.1769,40.4255,48.2839,50.6692,31.8165,63.1174,18.5173,66.7322,1.83321,68.7545,-13.8525,67.6547,-28.2564,63.7616,-17.9116,57.88,1.40161,59.4963,20.62,57.4563,20.9298,45.8188,1.43644,44.8377,-15.1269,45.3121,1.27288,52.8643,0,0
